doc_id,text
d_75c8924365,"№ М-130/2026 77RS0016-02-2026-000295-43 ОПРЕДЕЛЕНИЕ 09 февраля 2026 года Судья Мещанского районного суда города Москвы , рассмотрев исковое заявление к АО НПФ Достойное будущее о восстановлении срока для обращения за выплатой средств пенсионных накоплений, установил: настоящее заявление подлежит оставлению без движения как не соответствующее требованиям ст.ст. 131 и 132 ГПК РФ в силу следующего. В нарушение ст. 132 ГПК РФ к исковому заявлению не представлены: документы, подтверждающие обстоятельства, на которых истец основывает свои требования, указанные в приложении к исковому заявлению, в частности: свидетельство смерти; документы, подтверждающие родство (иное) с умершим застрахованным лицом. В нарушении ст. 132 ГПК РФ к настоящему заявлению не приложен документ (оригинал), подтверждающий уплату государственной пошлины в установленных порядке и размере или право на получение льготы по уплате государственной пошлины, либо ходатайство о предоставлении отсрочки, рассрочки,"
d_7606b52185,"УСТАНОВИЛ: В Мещанский районный суд г. Москвы поступило исковое заявление к АО «НПФ «Будущее » о восстановлении срока для обращения с заявлением о выплате средств пенсионных накоплений. Вместе с тем, вышеуказанное заявление не соответствует требованиям статей 132 Гражданского процессуального кодекса РФ, в связи с чем, не может быть принято к производству суда. Согласно статье 132 ГПК РФ, к исковому заявлению прилагаются, в частности, документы, подтверждающие обстоятельства, на которых истец основывает свои требования, копии этих документов для ответчиков и третьих лиц, если копии у них отсутствуют. Вместе с тем, исковое заявление указанным выше нормам не соответствует: к исковому заявлению не приложены документы, подтверждающие обстоятельства, на которых истец основывает свои требования, а также копии этих документов, в частности, документы, подтверждающее факт родства истца с умершим лицом (не представлено свидетельство о рождении умершего лица). Также заявителю необходимо предст"
d_760f298b9d,"УСТАНОВИЛ: В Мещанский районный суд г. Москвы поступило исковое заявление к АО «НПФ «БУДУЩЕЕ» о восстановлении пропущенного срока для обращения с заявлением о выплате средств пенсионных накоплений, учтенных на пенсионном счете накопительной пенсии умершего застрахованного лица. Вместе с тем, вышеуказанное заявление не соответствует требованиям статей 132 Гражданского процессуального кодекса РФ, в связи с чем, не может быть принято к производству суда. Согласно пункту 6 статьи 132 ГПК РФ (в редакции по состоянию на день подачи искового заявления) к исковому заявлению прилагаются, в частности, уведомление о вручении или иные документы, подтверждающие направление другим лицам, участвующим в деле, копий искового заявления и приложенных к нему документов, которые у других лиц, участвующих в деле, отсутствуют, в том числе в случае подачи в суд искового заявления и приложенных к нему документов посредством заполнения формы, размещенной на официальном сайте соответствующего суда в информац"
d_76de99c77d,"УСТАНОВИЛ: В Мещанский районный суд города Москвы поступило исковое заявление к АО «НПФ «Будущее» о восстановлении пропущенного срока для обращения с заявлением о выплате средств пенсионных накоплений, учтенных на пенсионном счете накопительной пенсии умершего застрахованного лица. Указанное заявление подлежит оставлению без движения, как поданное с нарушением требований ст. ст. 131, 132 ГПК РФ по следующим основаниям. В силу требований ст. 132 ГПК РФ к исковому заявлению прилагаются, в числе прочего, уведомление о вручении или иные документы, подтверждающие направление другим лицам, участвующим в деле, копий искового заявления и приложенных к нему документов, которые у других лиц, участвующих в деле, отсутствуют, в том числе в случае подачи в суд искового заявления и приложенных к нему документов посредством заполнения формы, размещенной на официальном сайте соответствующего суда в информационно-телекоммуникационной сети ""Интернет"". К настоящему иску не приложены сведения о направ"
d_7738d86d5c,"Номер дела 33-46685/2024 Стороны Истец: Ответчик: АО ""НПФ ""Будущее"", ГУ ПФ РФ Дата поступления дела в апелляционную инстанцию Дата окончания Номер судебного состава 2 Номер дела в суде нижестоящей инстанции 02-10201/2021 Суд первой инстанции, судья Мещанский районный суд () Категория дела 161 - Иные о возмещении имущественного вреда Текущее состояние Завершено, (Отменить судебное постановление частично, принять новое решение) Основание решения суда Неправильное определение обстоятельств, имеющих значение для дела Результат рассмотрения Отменить судебное постановление частично, принять новое решение, Движение дела Судебные заседания Документы История состояний Дата Состояние Документ-основание Зарегистрировано Рассмотрение Завершено Определение суда апелляционной инстанции История местонахождения Дата Местонахождение Комментарий У судьи В канцелярии Отправлено в районный"
d_77406dbe3b,"УСТАНОВИЛ: В Мещанский районный суд поступило исковое заявление к «Достойное БУДУЩЕЕ» о восстановлении пропущенного срока для обращения с заявлением о выплате средств пенсионных накоплений, учтенных на пенсионном счете накопительной пенсии умершего застрахованного лица. В силу положений ст. 132 ГПК РФ к исковому заявлению, в числе прочего, прилагается документ, подтверждающий уплату государственной пошлины в установленных порядке и размере или право на получение льготы по уплате государственной пошлины, либо ходатайство о предоставлении отсрочки, рассрочки, об уменьшении размера государственной пошлины или об освобождении от уплаты государственной пошлины. Ознакомившись с иском, суд считает, что поданное заявление не соответствует указанным требованиям. вступили в силу положения Федерального закона от № 259-ФЗ «О внесении изменений в части первую и вторую Налогового кодекса Российской Федерации и отдельные законодательные акты Российской Федерации"
d_78a1f6f34e,"УСТАНОВИЛ: действующая в интересах несовершеннолетней обратилась в суд с иском к ОАО «НПФ «Будущее» о восстановлении срока для обращения с заявлением о выплате средств пенсионных накоплений. Вместе с тем, вышеуказанное заявление не соответствует требованиям статей 132 Гражданского процессуального кодекса РФ, в связи с чем, не может быть принято к производству суда. Согласно статье 132 ГПК РФ, к исковому заявлению прилагаются, в частности, документы, подтверждающие обстоятельства, на которых истец основывает свои требования, копии этих документов для ответчиков и третьих лиц, если копии у них отсутствуют. Вместе с тем, исковое заявление указанным выше нормам не соответствует: к исковому заявлению не приложены документы, подтверждающие обстоятельства, на которых истец основывает свои требования, а также копии этих документов, в частности, истец просит восстановить срок для обращения с заявлением о выплате средств пенсионных накоплений , однако, документов, подтверждающих факт"
d_7912105a5e,"УСТАНОВИЛ: В Мещанский районный суд города Москвы поступило исковое заявление к АО «НПФ Достойное Будущее» о восстановлении срока для обращения с заявлением о выплате средств пенсионных накоплений умершего застрахованного лица. Согласно ч. 2 ст. 131 ГПК РФ в исковом заявлении должны быть указаны: 1) наименование суда, в который подается заявление; 2) сведения об истце: для гражданина - фамилия, имя, отчество (при наличии), дата и место рождения, место жительства или место пребывания, один из идентификаторов (страховой номер индивидуального лицевого счета, идентификационный номер налогоплательщика, серия и номер документа, удостоверяющего личность, серия и номер водительского удостоверения); для организации - наименование, , идентификационный номер налогоплательщика; если заявление подается представителем, - также фамилия, имя, отчество (при наличии) или наименование представителя, для направления судебных повесток и иных судебных извещений, один из идентификаторов предст"
d_7a3f4ac94f,"УСТАНОВИЛ: В Мещанский районный суд города Москвы поступило исковое заявление к АО «НПФ «Достойное БУДУЩЕЕ» о восстановлении срока для обращения правопреемника по закону с заявлением о выплате средств пенсионных накоплений. В силу положений ст. 132 ГПК РФ к исковому заявлению, в числе прочего, прилагается документ, подтверждающий уплату государственной пошлины в установленных порядке и размере или право на получение льготы по уплате государственной пошлины, либо ходатайство о предоставлении отсрочки, рассрочки, об уменьшении размера государственной пошлины или об освобождении от уплаты государственной пошлины; уведомление о вручении или иные документы, подтверждающие направление другим лицам, участвующим в деле, копий искового заявления и приложенных к нему документов, которые у других лиц, участвующих в деле, отсутствуют, в том числе в случае подачи в суд искового заявления и приложенных к нему документов в электронном виде. Ознакомившись с иском, суд считает, что поданное заявлен"
d_7a75d1b6d8,"Резолютивная часть 22 августа 2023 года Мещанский районный суд в составе председательствующего судьи , при ведении протокола судебного заседания секретарём фио рассмотрев в открытом судебном заседании гражданское /2023 иску к «БУДУЩЕЕ» о признании незаконным отказа в назначении единовременной выплаты средств пенсионных накоплений, взыскании средств пенсионных накоплений, с участием третьего лица СФР, руководствуясь ст. 193, 199 ГПК РФ, суд В удовлетворении исковых требований к «БУДУЩЕЕ» о признании незаконным отказа в назначении единовременной выплаты средств пенсионных накоплений, взыскании средств пенсионных накоплений – отказать. Решение может быть обжаловано в Московский городской суд через Мещанский районный суд в течение месяца путем подачи апелляционной жалобы. Судья"
d_7b77187e3b,"77RS0016-02-2026-001547-70 М-841/2026 ОПРЕДЕЛЕНИЕ 10 марта 2026 года судья Мещанского районного суда города Москвы , рассмотрев исковое заявление / заявление в интересах недееспособного к АО НПФ Будущее о восстановлении срока для обращения за выплатой пенсионных накоплений, установил: истец обратился в суд с вышеуказанными требованиями. Настоящее заявление не может быть принято к производству Мещанского районного суда города Москвы по следующим основаниям. Согласно ст. 135 ГПК РФ судья возвращает исковое заявление в случае, если: исковое заявление не подписано или исковое заявление подписано и подано лицом, не имеющим полномочий на его подписание и предъявление в суд. Настоящее исковое заявление не подписано истцом, или уполномоченным представителем. Поскольку настоящее заявление не подписано истцом, или уполномоченным представителем, то оно подлежит возврату. руководствуясь ст. 135 п. 1 ГПК РФ, судья определил: Возвратить исковое заявление в интересах недееспосо"
d_7c24dde995,"УСТАНОВИЛ: В Мещанский районный суд города Москвы поступило исковое заявление к АО НПФ «Будущее» о включении средств пенсионных накоплений в наследственную массу. Согласно ч. 2 ст. 131 ГПК РФ в исковом заявлении, в числе прочего, должны быть указаны: для организации - наименование, , идентификационный номер налогоплательщика и основной государственный регистрационный номер; в чем заключается нарушение либо угроза нарушения прав, свобод или законных интересов истца и его требования; обстоятельства, на которых истец основывает свои требования, и доказательства, подтверждающие эти обстоятельства; цена иска, если он подлежит оценке, а также расчет взыскиваемых или оспариваемых денежных сумм. Согласно абзацу 5 пункта 2 статьи 36.5 Федерального закона от № 75-ФЗ «О негосударственных пенсионных фондах» договор об обязательном пенсионном страховании прекращается в случае смерти застрахованного лица. В случае прекращения договора об обязательном пенсионном страховании в связ"
d_7c279e42ed,"УСТАНОВИЛ: обратился в суд с иском к АО НПФ «Достойное Будущее» о восстановлении пропущенного срока для обращения с заявлением. Согласно ст. 132 ГПК РФ к исковому заявлению прилагаются: уведомление о вручении или иные документы, подтверждающие направление другим лицам, участвующим в деле, копий искового заявления и приложенных к нему документов, которые у других лиц, участвующих в деле, отсутствуют, в том числе в случае подачи в суд искового заявления и приложенных к нему документов в электронном виде; Судья, установив, что исковое заявление подано в суд без соблюдения требований, установленных в статьях 131 и 132 названного Кодекса, выносит определение об оставлении заявления без движения, о чем извещает лицо, подавшее заявление, и предоставляет ему разумный срок для исправления недостатков (часть 1 статьи 136 Гражданского процессуального кодекса Российской Федерации). В случае, если заявитель в установленный срок выполнит указания судьи, перечисленные в определении, заявление счи"
d_7c2cf5c4b0,"УСТАНОВИЛ: В Мещанский районный суд поступило исковое заявление к «Будущее» о восстановлении срока для обращения правопреемника по договору (заявлению) с заявлением о выплате средств пенсионных накоплений. Указанное исковое заявление определением от года оставлено без движения, по мотивам, приведенным в данном определении, истцу предложено исправить недостатки в срок до года. Ввиду того, что истец не устранил недостатки, указанные в определении судьи об оставлении иска без движения, исковое заявление подлежит возвращению на основании п. 2 ст. 136 ГПК РФ. На основании изложенного, руководствуясь ст. ст. 135, 136, 224-225 ГПК РФ, суд ОПРЕДЕЛИЛ: Возвратить исковое заявление к «Будущее» о восстановлении срока для обращения правопреемника по договору (заявлению) с заявлением о выплате средств пенсионных накоплений. Возвращение искового заявления не препятствует повторному обращению истца в суд с иском к тому же ответчику, о том же предмете и"
d_7ca81d60bb,"УСТАНОВИЛ: Истец обратился в суд с иском к ответчику о взыскании средств пенсионных накоплений, инвестиционный доход, судебных расходов, ссылаясь на то, что сын истца – фио заключил с ответчиком договор об обязательном пенсионном страховании. фио умер . Истец является наследником, принявшим наследство после своего сына, а также его правопреемником, имеющего право на пенсионные накопления умершего застрахованного лица. Истец, представитель ответчика в судебное заседание не явились, извещены надлежащим образом. Суд, исследовав материалы дела, приходит к следующему. Как следует из материалов дела, между НПФ «Благосостояние», правопреемником которого является «Будущее», и фио был заключен договор об обязательном пенсионном страховании №. 26 сентября 2022 года фио умер. Истец является матерью фио Как указал ответчик, у Фонда отсутствуют сведения о заключении застрахованным лицом иных договоров об обязательном пенсионном страховании в период с и до момен"
d_7e1a3c53df,"УСТАНОВИЛ: Истец обратился в суд с иском к АО «НПФ «БУДУЩЕЕ» о восстановлении пропущенного срока для обращения правопреемника с заявлением о выплате средств пенсионных накоплений, учтенных на пенсионном счете накопительной пенсии умершего застрахованного лица. Свои исковые требования истец мотивирует тем, что её сын заключил с НПФ «Благосостояние» договор об обязательном пенсионном страховании. **** года умер. Срок обращения за выплатой пенсионных накоплений истцом пропущен по уважительной причине. Истец в судебное заседание не явилась, о времени и месте судебного заседания извещена надлежащим образом, просила о рассмотрении дела в её отсутствие. Представитель истца по доверенности не явился. Представитель ответчика АО «НПФ «БУДУЩЕЕ» в судебное заседание не явился, ранее представил письменный отзыв, согласно которого, в удовлетворении исковых требований просил отказать в полном объеме, в связи с тем, что в договоре правопреемником указано иное лицо, дело просил рассмотр"
d_7ebe65fe6b,"Судья фио /18 АПЕЛЛЯЦИОННОЕ ОПРЕДЕЛЕНИЕ Судебная коллегия по гражданским делам Московского городского суда в составе: председательствующего фио, судей фио, фио, при секретаре фио, рассмотрев в открытом судебном заседании по докладу судьи фио материал по частной жалобе фио на определение Замоскворецкого районного суда от дата, которым постановлено: Возвратить исковое заявление фио к наименование организации, наименование организации, ПФР о признании договора незаконным, возвратить денежные средства, уплатить проценты, установила: фио обратилась в суд с иском к наименование организации, наименование организации, ПФР о признании договора незаконным, взыскании денежных средств и процентов. дата определением Замоскворецкого районного суда исковое заявление фио было возвращено. На указанное определение заявителем фио подана частная жалоба, в которой выражено несогласие с выводами суда и применением норм процессуального права. Проверив представленный материал, пола"
d_7f3cc579a7,"УСТАНОВИЛ: Истец прокурор .... , действуя в защиту прав и законных интересов ФИО1 , обратился в суд с исковым заявлением к АО «Негосударственный пенсионный фонд «Будущее», в котором просит признать договор обязательного пенсионного страхования заключенный между ФИО1 и АО «НПФ «БУДУЩЕЕ» недействительным; обязать АО «НПФ «БУДУЩЕЕ» в срок не позднее 30 дней со дня получения решения суда передать в ПФР средства пенсионных накоплений, проценты за неправомерное пользование средствами пенсионных накоплений, определяемые в соответствии со статьей 395 Гражданского кодекса Российской Федерации, и средства, направленные на формирование собственных средств фонда, сформированные за счет дохода от инвестирования средств пенсионных накоплений соответствующего застрахованного лица, в порядке, предусмотренном пунктом 5.3 статьи 36.6 Федерального закона от **/**/**** № 75-ФЗ «О негосударственных пенсионных фондах»; запретить обработку и хранение персональных данных гражданина ФИО1 В обоснование исковых"
d_7faa7ca348,"УСТАНОВИЛ: В Мещанский районный суд города Москвы поступило исковое заявление к АО «НПФ «Будущее» о восстановлении срока для обращения с заявлением о выплате средств пенсионных накоплений умершего застрахованного лица. Согласно ч. 2 ст. 131 ГПК РФ в исковом заявлении должны быть указаны: 1) наименование суда, в который подается заявление; 2) сведения об истце: для гражданина - фамилия, имя, отчество (при наличии), дата и место рождения, место жительства или место пребывания, один из идентификаторов (страховой номер индивидуального лицевого счета, идентификационный номер налогоплательщика, серия и номер документа, удостоверяющего личность, серия и номер водительского удостоверения); для организации - наименование, , идентификационный номер налогоплательщика; если заявление подается представителем, - также фамилия, имя, отчество (при наличии) или наименование представителя, для направления судебных повесток и иных судебных извещений, один из идентификаторов представителя ("
d_7fbe004327,"УСТАНОВИЛ: В Мещанский районный суд города Москвы поступило исковое заявление к АО «НПФ Будущее» о восстановлении пропущенного срока для обращения с заявлением о выплате средств пенсионных накоплений, учтенных на пенсионном счете накопительной пенсии умершего застрахованного лица. В силу положений ст. 132 ГПК РФ к исковому заявлению, в числе прочего, прилагается документ, подтверждающий уплату государственной пошлины в установленных порядке и размере или право на получение льготы по уплате государственной пошлины, либо ходатайство о предоставлении отсрочки, рассрочки, об уменьшении размера государственной пошлины или об освобождении от уплаты государственной пошлины. Ознакомившись с иском, суд считает, что поданное заявление не соответствует указанным требованиям. вступили в силу положения Федерального закона от № 259-ФЗ «О внесении изменений в части первую и вторую Налогового кодекса Российской Федерации и отдельные законодательные акты Российской Федерации о"
d_8011607423,"УСТАНОВИЛ: В Мещанский районный суд поступило исковое заявление к «Будущее» о восстановлении срока для подачи заявления о выплате средств пенсионных накоплений. Изучив настоящее заявление, суд приходит к следующим выводам. Согласно ч. 4 ст. ст. 131 ГПК РФ исковое заявление подписывается истцом или его представителем при наличии у него полномочий на подписание заявления и предъявление его в суд. Исковое заявление, подаваемое в электронном виде, содержащее ходатайство об обеспечении иска, должно быть подписано усиленной квалифицированной электронной подписью. В соответствии с п. 4 ч. 1 ст. 135 ГПК РФ судья возвращает исковое заявление в случае, если исковое заявление не подписано или исковое заявление подписано и подано лицом, не имеющим полномочий на его подписание и предъявление в суд. В настоящем случае в суд поступило исковое заявление, на котором отсутствует подпись истца. На основании изложенного, руководствуясь ст. ст. 135, 224-225 ГПК РФ, суд ОПРЕДЕЛИЛ: Возвратит"
d_80dfac9545,"УСТАНОВИЛ: Истец обратился в суд с иском к АО «НПФ «БУДУЩЕЕ» о восстановлении пропущенного срока для обращения правопреемника с заявлением о выплате средств пенсионных накоплений, учтенных на пенсионном счете накопительной пенсии умершего застрахованного лица. Свои исковые требования истец мотивирует тем, что её сын заключил с НПФ «Благосостояние» договор об обязательном пенсионном страховании. ……. года умер. Истица как наследник первой очереди по закону вступила в права наследования после умершего сына , что подтверждается копией свидетельства о праве на наследство, выданного нотариусом. Срок обращения за выплатой пенсионных накоплений истцом пропущен по уважительной причине. Истец в судебное заседание не явилась, о времени и месте судебного заседания извещена надлежащим образом, просила о рассмотрении дела в её отсутствие. Представитель ответчика АО «НПФ «БУДУЩЕЕ» в судебное заседание не явился, ранее представил письменный отзыв. Суд, исследовав материалы дела, при"
d_8242b4ea41,"РЕШЕНИЕ ИМЕНЕМ РОССИЙСКОЙ ФЕДЕРАЦИИ 12 октября 2021 года г. Иркутск Иркутский районный суд Иркутской области в составе председательствующего судьи ФИОпри секретаре судебного заседания , с участием старшего помощника прокурора Иркутского района , рассмотрев в открытом судебном заседании гражданское /2021 по иску прокурора Иркутского района в интересах Косинского ИН к акционерному обществу «Негосударственный пенсионный фонд «Будущее» о признании недействительной сделки, применении последствий недействительности сделки, обязании прекратить обработку персональных данных, с привлечением к участию в деле в качестве третьего лица, не заявляющего самостоятельных требований относительно предмета спора, на стороне истца государственное учреждение - Отделение Пенсионного фонда Российской Федерации по Иркутской области, установил: Прокурор Иркутского района в интересах обратился в суд с иском к АО «НПФ «Будущее», в котором просил признать договор обязательного пенсионного с"
d_82491d29e0,"УСТАНОВИЛ: Истец обратился в суд с исковым заявлением к «Будущее» о восстановлении срока для обращения с заявлением о выплате средств пенсионных накоплений умершего застрахованного лица. Однако поданное исковое заявление не соответствует требованиям ст. 131, 132 ГПК РФ, в связи с чем, имеются основания для оставления иска заявления без движения, а именно: Согласно пункту 6 статьи 132 ГПК РФ к исковому заявлению прилагаются, в частности, уведомление о вручении или иные документы, подтверждающие направление другим лицам, участвующим в деле, копий искового заявления и приложенных к нему документов, которые у других лиц, участвующих в деле, отсутствуют, в том числе в случае подачи в суд искового заявления и приложенных к нему документов посредством заполнения формы, размещенной на официальном сайте соответствующего суда в информационно-телекоммуникационной сети «Интернет». Между тем, к иску не приложены надлежащие документы, подтверждающие уведомление о вручении или иные документы, п"
d_826ecc95c6,"Определение город Москва 21 февраля 2022 года Судья Мещанского районного суда города Москвы , ознакомившись с исковым заявлением к АО «НПФ «Будущее» о восстановлении срока для обращения с заявлением о выплате средств пенсионных накоплений умершего застрахованного лица, установил: Согласно ч. 4 ст. 131 ГПК РФ исковое заявление подписывается истцом или его представителем при наличии у него полномочий на подписание заявления и предъявление его в суд. Как следует из искового заявления, поданного в Мещанский районный суд города Москвы, на иске отсутствует подпись истца. На основании изложенного, руководствуясь ст. ст. 135, 224, 225 ГПК РФ, судья определил: Возвратить исковое заявление к АО «НПФ «Будущее» о восстановлении срока для обращения с заявлением о выплате средств пенсионных накоплений умершего застрахованного лица - заявителю. Возвращение искового заявления не препятствует повторному обращению истца в суд с иском к тому же ответчику, о том же предмете и по тем же основ"
d_82920965db,"УСТАНОВИЛ: В Мещанский районный суд города Москвы поступило настоящее исковое заявление. Указанное исковое заявление определением судьи оставлено без движения, по мотивам, приведенным в данном определении, истцу предложено исправить недостатки до 29 декабря 2024 года. Ввиду того, что истец не устранил недостатки, указанные в определении судьи об оставлении иска без движения, исковое заявление подлежит возвращению на основании ч.3 ст. 136 ГПК РФ. На основании изложенного, и, руководствуясь ст. 135 ГПК РФ, судья ОПРЕДЕЛИЛ: Возвратить исковое заявление к АО НПФ «Достойное Будущее» о восстановлении срока. Возвращение искового заявления не препятствует повторному обращению истца в суд с иском. На определение может быть подана частная жалоба в Московский городской суд через Мещанский районный суд города Москвы в течение пятнадцати дней. Судья"
